
央视,#genre#
大丰新闻综合,http://dafeng-tv-replay.cm.jstv.com/dafeng-tv/dafengyt.m3u8$dafeng-tv-replay
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8$dafeng-tv-hls
大丰公共,http://dafeng-tv-replay.cm.jstv.com/dafeng-tv/dafenget.m3u8$dafeng-tv-replay
东台综合,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8$dongtai-tv-hls
东台综合,http://dongtai-tv-replay.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8$dongtai-tv-replay
响水综合,http://xiangshui-tv-hls.cm.jstv.com/xiangshui-tv/xiangshuizh.m3u8$xiangshui-tv-hls
响水综合,http://xiangshui-tv-replay.cm.jstv.com/xiangshui-tv/xiangshuizh.m3u8$xiangshui-tv-replay
盐都综合,http://yandu-tv-replay.cm.jstv.com/yandu-tv/yanduzh.m3u8$yandu-tv-replay
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8$rudong-tv-hls
如东新闻综合,http://rudong-tv-replay.cm.jstv.com/rudong-tv/rdxwzh.m3u8$rudong-tv-replay
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8$p2hs
溧水新闻综合,https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8$lishui-tv-hls
溧水新闻综合,https://lishui-tv-replay.cm.jstv.com/lishui-tv/lsxwzh.m3u8$lishui-tv-replay
宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8$yixing-tv-ori-hls
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8$jinhu-tv-hls
金湖新闻综合,http://jinhu-tv-replay.cm.jstv.com/jinhu-tv/jinhuzh.m3u8$jinhu-tv-replay
涟水综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8$lianshui-tv-hls
涟水综合,http://lianshui-tv-replay.cm.jstv.com/lianshui-tv/lsxw.m3u8$lianshui-tv-replay
金坛新闻,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8$jintan-tv-ori-hls
溧阳新闻综合,http://tvlive.cxzly.com/live/tv.m3u8$tvlive
睢宁综合,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8$suining-tv-hls
睢宁综合,http://suining-tv-replay.cm.jstv.com/suining-tv/suiningzh.m3u8$suining-tv-replay
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8$suining-tv-hls
睢宁三农,http://suining-tv-replay.cm.jstv.com/suining-tv/suiningsn.m3u8$suining-tv-replay
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8$visit
靖江新闻综合,rtmp://visit.jjbctv.com:1935/live/xwzhmb$visit
姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8$jiangyan-tv-hls
姜堰新闻综合,https://jiangyan-tv-replay.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8$jiangyan-tv-replay
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8$shuyang-tv-hls
沭阳综合,http://shuyang-tv-replay.cm.jstv.com/shuyang-tv/shuyangzh.m3u8$shuyang-tv-replay
东海新闻,http://donghai-tv-replay.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8$donghai-tv-replay
吴江新闻综合,https://ctlive2.wjdaily.com/wjtv/ch1.m3u8$ctlive2
高邮综合,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8$gaoyou-tv-hls
高邮综合,http://gaoyou-tv-replay.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8$gaoyou-tv-replay
宿豫综合,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8$suyu-tv-hls
宿豫综合,https://suyu-tv-replay.cm.jstv.com/suyu-tv/syzhpd.m3u8$suyu-tv-replay
贾汪新闻,http://jiawang-tv-replay.cm.jstv.com/jiawang-tv/jwxw.m3u8$jiawang-tv-replay
贾汪旅游,http://jiawang-tv-replay.cm.jstv.com/jiawang-tv/jwly.m3u8$jiawang-tv-replay
沛县新闻综合,http://peixian-tv-replay.cm.jstv.com/peixian-tv/pxzh.m3u8$peixian-tv-replay
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8$peixian-tv-hls
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8$siyang-tv-hls
泗阳综合,http://siyang-tv-replay.cm.jstv.com/siyang-tv/siyangzh.m3u8$siyang-tv-replay
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8$siyang-tv-hls
泗阳资讯,http://siyang-tv-replay.cm.jstv.com/siyang-tv/siyangzx.m3u8$siyang-tv-replay
丹阳新闻综合,http://danyang-tv-hls.cm.jstv.com/danyang-tv/danyangtv.m3u8$danyang-tv-hls
浙江,#genre#
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$ali-m-l
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$ali-m-l
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$ali-m-l
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$ali-m-l
教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8$ali-m-l
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$ali-m-l
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$ali-m-l
民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8$ali-m-l
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$ali-m-l
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$ali-m-l
钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$ali-m-l
钱江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8$ali-m-l
公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8$ali-m-l
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$ali-m-l
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$ali-m-l
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$ali-m-l
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$ali-m-l
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$ali-m-l
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$ali-m-l
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$ali-m-l
浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$ali-m-l
杭州综合,https://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8$l
宁波新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel02/1080p.m3u8$l
绍兴新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel04/1080p.m3u8$l
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8$live
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8$live
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8$live
台州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel10/1080p.m3u8$l
金华新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel07/1080p.m3u8$l
舟山新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel11/1080p.m3u8$l
衢州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel08/1080p.m3u8$l
湖州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel05/1080p.m3u8$l
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865$hzcm-live
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e$hzcm-live
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887$hzcm-live
嘉兴新闻综合,http://play-sh13.quklive.com/live/1675942165226154.m3u8?auth_key=2028730261-e7db80d294b04dc9ab5c8136b4c88b74-0-f0795306faa59c7edb35860a8ae63528$play-sh13
嘉兴新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel06/1080p.m3u8$l
嘉兴文化影视,http://play-sh13.quklive.com/live/1675149625220101.m3u8?auth_key=2028730374-3a60eb8e324f416aa3b26dda7679d920-0-22dc7efa8452d0b0665c15eeed83609d$play-sh13
嘉兴公共,http://play-sh13.quklive.com/live/1675149601192103.m3u8?auth_key=2028730429-9ab7f7f0267946e880ec46ce3d57ec9e-0-eb04d7f7e549054293604b04150cefa1$play-sh13
温州新闻综合,http://play-qk.wzrb.com.cn/live/1728463192330572.m3u8?auth_key=2044351793-fa66d1d33e3d426ca3dccb94845595d7-0-4bc36ce83dfac0c77ddd501ffe397bcc$play-qk
温州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel03/1080p.m3u8$l
丽水新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel09/1080p.m3u8$l
东阳新闻综合,http://play-sh13.quklive.com/live/1681113308206040.m3u8?auth_key=2028413158-ad2723c5e94045f393c4ccc595b573f9-0-c75b8d81f4470e67519c154e85115a4e$play-sh13
武义新闻综合,http://play-sh13.quklive.com/live/1707437639053211.m3u8?auth_key=2039926222-0c20643324d74ab6bca329f2864d9615-0-ad7dc9def9f83b2cc7693a23f6d91251$play-sh13
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8$p2hs
嘉善新闻综合,https://p2hs.vzan.com/slowlive/633251673265558519/live.m3u8$p2hs
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8$l
平湖新闻综合,http://play-sh13.quklive.com/live/1690167908295069.m3u8?auth_key=2027466211-f190eec410c24473825cbe1d8541e545-0-f21db57ae1b534802c1cf7be86cc3aef$play-sh13
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8$l
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$l
桐庐综合,https://31666.hlsplay.aodianyun.com/tv_radio_31666/tv_channel_3566.m3u8?auth_key=4867613167-0-0-7e4d136d59c046f779f0c50461de5fe5&extra_key=ZsnRdSSZsd_55ssIU7GXV9vL2bVgmdCUfbd0zhEWRYtF1fIJa_P34oEH8HVCgRtNY3GLWcIgRP1lO0kocw3d7cCCfJYKu980fDypjkFzkHzqrB4amtUEsglZvsGvzYzoDZyioKwM9H2EUg0PFXBSWFJ1WyLLQNoQey-Q6kSGklw$31666
余杭综合,https://29371.hlsplay.aodianyun.com/lms_29371/slow_channel_master_seat_1445826801.m3u8?auth_key=3300411293-0-0-273f15e1d217965ba192be222ea38b2d&extra_key=V8uEmh_EXr1eVHhCsqQdCb2KQpy3kbF4Lfrf1S8rAZfBbea83rMZ6uqfZL74iDr9sfX_YL2E_25HrvU_mbtZh3ifdtd3R0IP_tWpoeTaMP3EUgp-m3whWwmoBhHzmq7QlJkExjuwjfwj_lLUpyUtp6oiMrocqaUoGIgnjsNh9WM$29371
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8$l
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8$l
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8$l
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8$l
新昌新闻综合,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1361.m3u8?auth_key=4822776050-0-0-4962c7b74dc899703bfbba3439ce0fe2&extra_key=2vtD8BdG6zU_tdWMbQ3NhQgb0T-EUej6APZOEIIFMIXy-Qo8suohFB31MQ8Yfs4NbDBbjUuK1dm9poPK9TNHJYi1LmeV9yFZW7PGDnAVdPRc8Bfn3G_z-YHOF4oWZDkwlpDzJEnv0XpVyYEvaYWovw2FApRPUzlQ8OMBCXApCo07Yd3A2mNI9LAy51E0B4zV$42483
新昌生活,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1362.m3u8?auth_key=4822775993-0-0-794137d1fe5386cd0af9187b847cdb58&extra_key=Zw98aic2180l9sU6iuh1EbAqdAAz9gnUojG4L1fD4inb17oCEPJU8LKWHJMVnjSVvZCDWJWlTASDNHf4AwEwMgG7Hzu5Y8ACGNRWAmdee6QRIdkXaXQYT4PlpCPyYAHgImjNza-jVrNAg93in556ZH8TXnKE0bIdsa-7XL88cRGKlFEYbgMPXxuXodDQQ5je$42483
洞头综合,https://hls.quklive.com/live/play-sh-21.quklive.com/1735612228127376.m3u8?auth_key=2076143235-cf7ae587445f46709dd7d598fb94b9d3-0-64f257e587fc4d964d6041ce4811ae14$hls
龙港综合,https://play-qukan.cztv.com/live/1722309876941077.m3u8$play-qukan
瑞安新闻综合,http://play-sh-21.quklive.com/live/1681269183807252.m3u8?auth_key=2033114999-67ff99bfbe1b4577b013750618ffce6b-0-454401c27452e83159ca9466ef742db2$play-sh-21
长兴新闻综合,http://play-a11.quklive.com/live/1689126294179076.m3u8$play-a11
柯桥新闻综合,https://play-a2.quklive.com/live/1640945211435051.m3u8$play-a2
象山新闻综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39$play-sh13
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8$l
宁海新闻综合,http://33658.hlsplay.aodianyun.com/tv_radio_33658/tv_channel_1423.m3u8$33658
江山电视台,http://play-sh13.quklive.com/live/1623117710666335.m3u8?auth_key=2027320874-f4ab7bf26c7f450398f90acd51fbe541-0-b9952255f66849bc8e7afaa8e6865488$play-sh13
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8$l
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$l
衢江新闻综合,http://play-sh13.quklive.com/live/1700720505174325.m3u8?auth_key=2027466026-7724b0f948044faa9f0b8d0ecfc275fc-0-dfc23fb7449b475a18a52dc4b796516e$play-sh13
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8$l
景宁新闻综合,http://play-sh13.quklive.com/live/1644806967279134.m3u8?auth_key=2027430185-24bc09be7a97470aae8589a439910ca3-0-e1b42b4d35be5dbab1d4a8e43b94d148$play-sh13
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8$l
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8$l
遂昌综合,http://play-sh13.quklive.com/live/1708426592499070.m3u8?auth_key=2027430355-efcd95af7ff4442381b58e2df8a68ac0-0-a2b219292cf4aefa52a807463610b7df$play-sh13
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$l
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8$l
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8$l
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed$live
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed$live
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed$live
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed$l
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$l
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed$l
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed$l
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed$l
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed$l
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed$l
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8$l
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8$l
余杭未来 E ,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed$l
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed$l
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8$l
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$l
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed$l
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed$l
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8$l
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8$l
开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed$l
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed$l
衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed$l
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$l
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed$l
龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed$l
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$l
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed$l
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed$l
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed$l
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed$l
龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed$l
宁波象山,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed$l
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8$l
普陀综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed$l
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8$l
永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed$l
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed$l
四川,#genre#
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8$live1
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH_HD.m3u8$live1
广安新闻综合,http://live1.gatv.com.cn:90/live/XWZH.m3u8$live1
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD.m3u8$live1
广安文旅乡村,http://live1.gatv.com.cn:90/live/GGPD.m3u8$live1
遂宁新闻综合,https://szyplaytv.snxw.com/live/xwzh/playlist.m3u8$szyplaytv
遂宁文化生活,https://szyplaytv.snxw.com/live/gggy/playlist.m3u8$szyplaytv
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8$play
雅安文化生活,https://play.yunxya.com/channellive/whsh.m3u8$play
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$m3u8
广元文化生活,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8$m3u8
泸州新闻综合,http://tvdrs.luzhoubs.com:8100/channellive/lztv1.flv$tvdrs
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8$m3u8
泸州科教生活,http://tvdrs.luzhoubs.com:8100/channellive/lztv3.flv$tvdrs
宜宾新闻综合,https://aliplay.yibinrm.cn/live/10883325.m3u8?auth_key=1787043633-0-0-39d8f5805194371260add0dc047df1bb$aliplay
宜宾公共,https://aliplay.yibinrm.cn/live/10883758.m3u8?auth_key=1787043729-0-0-9c09fecc544553a8659368cda33a1335$aliplay
德阳新闻综合,https://zb.scdytv.cn/live/xwpd.m3u8$zb
德阳文旅科教,https://zb.scdytv.cn/live/wlkj.m3u8$zb
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8$m3u8
崇州综合,https://livesec.mudu.tv/watch/x6h90s.m3u8?auth_key=1718591057-413387-0-d86b69d055411656b69ef6be0fc89497$livesec
成都高新电视,https://livepgc.chinamcache.com/pgc/d849e3b837e34409b46124c267a8a1cf.m3u8?auth_key=1719565624-0-0-c80453df5f2edc88776ce766e497b52b$livepgc
金堂电视台,http://live.jtxwzx.com.cn/jtdst/hd/live.m3u8$live
金堂电视台,http://p8.vzan.com/slowlive/188010566442385577/live.m3u8$p8
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8$cnpull
珙县综合,http://m3u8.chuanqigongxian.cn/nmip-media/channellive/channel100449/playlist.m3u8$m3u8
筠连综合,https://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558$play
南溪综合,https://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8$p2hs
威远新闻综合,rtmp://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096$wy-live-pull
大竹新闻综合,https://lmt.dazhutv.cn/live1/live1.m3u8$lmt
渠县新闻综合,http://183.222.248.153:81/hls/cfp2p8m3.m3u8$183
宣汉新闻综合,http://livexuanhan.chinamcache.com/live/push1.m3u8$livexuanhan
什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8$live
中江新闻综合,https://bl.zjtvrm.cn/live/zjrmzxzb.m3u8?timestamp=20250617174454&encrypt=7759375eb83dccfe26811155bff1c4be$bl
阆中综合,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8$p2hs
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8$pili-live-rtmp
仪陇综合,https://live.yilongnews.com/live/ylzhpd.m3u8?auth_key=1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6$live
营山电视台,https://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8$m3u8channel
金川乡村,http://139.203.180.9:90/live/jcxc.m3u8$139
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8$live
荣县综合,https://play.rongxianwang.net/ydrx/rongxianlive.m3u8?auth_key=1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93$play
朝天新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8$m3u8
剑阁新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8$m3u8
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8$tvfile
青川新闻综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8$qcfile
旺苍新闻综合,http://channel.wcrmt.cn/nmip-media/channellive/channel105268/playlist.m3u8$channel
仁寿综合,https://play.scrstv.com.cn/TV/xwzh.m3u8?auth_key=1724660870-0-0-a245e661caf0188f84e8e486754a80ce$play
乐至综合,http://175.155.106.72:89/live1/live1.m3u8$175
会东综合,http://exfile.schdxww.com/nmip-media/channellive/channel100055/playlist.m3u8$exfile
宝兴综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8$m3u8channel-bx
名山综合,https://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8$m3u8channel-ms
石棉综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8$m3u8channel-sm
天全新闻,https://m3u8channel-tq.yunxya.com/nmip-media/channellive/channel100634/playlist.m3u8$m3u8channel-tq
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8$m3u8channel-yj
犍为新闻综合,http://p8.vzan.com/slowlive/230559508552681163/live.m3u8$p8
